x  y  z 
349.366943  -759.729935  462.168113 
336.520868  -742.771022  857.962246 
332.933351  -743.939857  830.393040 
330.250452  -740.140797  319.440224 
328.925581  -739.355086  822.912969 
330.788679  -737.778262  824.226629 
328.211028  -734.454784  447.791388 
325.578828  -731.824090  820.021686 
319.785867  -728.444277  819.268447 
265.041158  -674.261975  422.742613 
259.413648  -667.245826  405.555501 
253.468352  -661.198622  725.656447 
243.351154  -654.932190  260.766923 
243.130218  -650.036429  725.159469 
237.473747  -645.349809  266.737848 
232.001333  -640.408383  271.083489 
224.597596  -635.969335  429.132371 
224.708893  -635.018968  426.616210 
225.485075  -633.548029  730.140103 
208.948290  -620.604622  251.995067 
204.752942  -614.598077  275.043970 
205.096977  -614.809224  274.724106 
195.901427  -606.126064  259.378846 
192.976487  -602.983523  376.228855 
194.307485  -602.883269  681.951694 
191.954172  -602.799157  255.922310 
174.038582  -580.573328  661.582566 
164.911000  -576.374713  247.651638 
160.020322  -569.950804  385.509526 
151.702904  -561.593946  243.084772 
142.472918  -549.737863  360.036889 
121.236383  -529.249830  225.730469 
117.056777  -526.471617  335.373296 
118.390243  -527.887226  551.955561 
103.543051  -512.253369  332.489765 
97.676655  -508.960998  324.510391 
98.667449  -509.542638  326.545500 
98.221407  -506.613748  327.565633 
99.095429  -505.778283  329.139121 
99.126578  -505.503560  328.371376 
99.365874  -510.199920  329.666556 
100.877053  -507.536631  328.615592 
99.843733  -509.644052  329.957792 
99.937122  -506.906709  328.119864 
99.161768  -506.474422  329.062157 
98.565583  -507.841981  329.405471 
99.574226  -506.424792  329.884708 
97.474355  -506.968300  328.867515 
98.368702  -506.481795  330.167199 
99.387360  -507.291087  328.756023 
99.996881  -506.987616  334.225115 
99.027950  -509.994560  331.746137 
96.016378  -506.646395  209.924238 
96.821228  -503.270163  330.204337 
86.188341  -497.600332  328.743461 
78.633305  -489.174013  526.449645 
78.329327  -485.202154  305.785722 
70.002317  -477.644931  292.895227 
69.606525  -479.888700  300.090545 
71.586157  -478.235545  501.351765 
16.925019  -423.424582  448.805086 
5.660794  -416.888459  173.034986 
8.706171  -414.989304  187.136172 
6.299045  -412.709208  460.729415 
-2.972963  -406.282573  267.499095 
-3.393597  -408.240895  451.924849 
-20.789011  -387.102547  433.712132 
-24.966818  -385.107393  165.482712 
-59.366924  -347.011472  157.427936 
-74.844851  -335.671272  365.252285 
-89.439905  -319.612215  353.429567 
-98.726183  -312.059674  364.051555 
-104.934145  -301.528089  335.917092 
-135.479864  -271.141635  313.561701 
-151.741774  -256.632541  287.744152 
-153.372528  -256.886356  282.328265 
638.316136  -1042.143116  672.966033 
618.369060  -1020.136754  628.605150 
592.813842  -998.429765  632.490981 
559.759845  -965.889828  386.684778 
472.111248  -873.535152  564.329574 
467.207485  -873.371040  564.184227 
456.582027  -859.479018  538.315106 
444.062784  -845.143105  343.600011 
439.963723  -842.255351  369.253022 
359.329548  -763.873201  864.837807 
356.857634  -762.668550  494.139673 
348.977968  -751.693761  478.528068 
344.694039  -748.337730  297.198046 
338.202027  -744.291729  316.326219 
333.469154  -735.392219  774.700098 
330.588652  -733.142594  827.155487 
323.885649  -729.258562  813.251927 
318.008759  -723.131673  815.510421 
275.601541  -680.858765  425.103256 
270.405591  -673.887417  428.306534 
267.089659  -668.052056  413.204130 
266.339750  -669.796644  413.517889 
262.046914  -665.177272  410.296084 
263.058489  -664.937257  694.170121 
250.534051  -654.926676  410.045201 
246.749967  -650.050272  254.323264 
244.221697  -650.394052  280.338908 
240.015446  -643.284014  672.801956 
236.764059  -642.595124  672.659040 
236.085180  -640.392856  700.467773 
224.685857  -626.067913  245.118274 
220.334524  -625.754997  271.587463 
217.068654  -622.983305  687.239583 
194.073318  -596.363521  264.843684 
192.276703  -596.721824  631.209985 
188.310516  -592.168251  631.207539 
188.221993  -592.823963  630.261776 
188.530794  -589.426652  235.918268 
168.901320  -573.100386  348.850519 
161.111334  -566.271962  233.702581 
162.474119  -565.354625  246.428012 
161.740548  -564.218272  247.661181 
154.267285  -555.337364  342.119196 
147.302045  -548.391770  349.514206 
122.158528  -525.915817  345.469591 
121.382383  -525.662715  216.882819 
117.111129  -518.122763  205.451665 
107.741214  -512.319917  328.706783 
96.741389  -499.399436  330.116509 
90.531324  -496.008562  332.632826 
86.244231  -492.337405  301.389835 
86.805733  -489.436470  216.327028 
60.446007  -466.148206  506.612308 
49.145240  -452.175401  195.883972 
38.337577  -444.287960  274.743735 
39.421031  -441.252298  282.493558 
17.775911  -422.752630  273.856805 
8.363747  -414.391379  266.429188 
-3.371781  -401.267133  171.156494 
-5.753267  -399.592511  176.225079 
-15.602869  -388.000057  172.492257 
-45.709505  -359.682913  238.458633 
-47.386857  -356.762124  384.136396 
-109.944708  -295.223859  313.345776 
-113.670899  -291.806216  322.225540 
-153.599725  -251.967479  281.199766 
725.377804  -1121.758625  439.076371 
619.649315  -1020.271210  403.616150 
620.888751  -1016.923019  412.064015 
514.791815  -914.716125  381.279904 
509.416006  -906.056788  583.275381 
498.207057  -898.173047  544.842822 
495.341007  -895.742721  604.208093 
471.625142  -871.280111  582.096679 
400.876611  -796.497534  829.851615 
396.996298  -796.793363  829.249312 
393.109980  -789.379477  526.532680 
390.626886  -786.640825  823.013897 
386.028574  -783.787875  484.490505 
350.137144  -745.608188  503.643355 
337.651003  -736.247110  850.729526 
338.915254  -737.337912  848.826112 
335.892692  -732.667148  826.262184 
327.726448  -725.599646  831.333342 
327.077076  -725.973104  837.796211 
308.139156  -704.094254  794.234823 
290.573356  -690.799066  794.161516 
264.480998  -662.035353  701.814868 
260.544496  -656.676404  718.076746 
239.775390  -639.150420  256.238637 
239.170305  -638.442124  734.397424 
234.213958  -633.821451  670.667465 
220.663660  -619.409530  259.186299 
197.377328  -594.072223  673.612557 
194.939885  -593.735484  629.467370 
182.399596  -581.968080  241.545144 
169.991202  -567.841524  246.024773 
168.121027  -568.588132  381.922133 
167.475646  -563.709375  241.542972 
164.084805  -563.266391  223.222761 
164.323056  -562.636138  234.883390 
165.886644  -562.322755  245.563648 
165.133726  -560.678919  366.986471 
164.729247  -561.324559  372.433064 
159.733076  -559.556665  244.065992 
162.069703  -559.846715  363.374548 
148.655189  -548.435317  631.827685 
122.683407  -521.336772  547.267888 
114.800459  -511.050823  325.244798 
111.709068  -512.461811  323.869527 
111.715820  -511.234195  326.322170 
111.680937  -507.157295  326.066987 
107.500408  -505.338917  317.994460 
104.157884  -504.892608  317.308217 
99.582533  -499.711966  330.963092 
97.731899  -495.883399  310.561547 
97.147005  -495.106784  332.090370 
92.536183  -492.182922  218.314317 
93.359021  -492.758780  569.439134 
87.487279  -485.223993  298.608191 
87.079470  -485.795098  307.767666 
87.659534  -487.175885  536.572828 
89.313246  -487.306611  562.615315 
81.993876  -478.635582  316.036322 
77.754601  -476.799941  318.687886 
63.142017  -463.854271  504.079280 
44.298602  -441.215690  280.862290 
25.979053  -422.590085  466.104482 
23.574665  -422.957928  462.055726 
23.391661  -420.063917  466.880504 
6.923451  -402.383870  183.736589 
4.920543  -402.643037  443.924126 
1.478903  -397.084501  263.070232 
-1.687931  -395.236315  178.201500 
-1.911401  -397.874441  180.410818 
-39.014868  -361.392197  229.615238 
-46.246098  -349.549706  147.042697 
-85.226756  -313.397458  342.673701 
-86.651208  -313.095073  353.150332 
-155.742453  -244.229922  272.622607 
-153.486095  -242.840699  276.098500 
774.189152  -1167.870456  511.660881 
728.783003  -1119.337279  454.065053 
647.779588  -1041.957101  424.533633 
569.085789  -959.646526  1005.916656 
473.714798  -866.539248  582.344869 
474.804021  -864.751474  582.380259 
458.412906  -851.506797  564.524323 
415.041858  -810.145851  319.659422 
401.947619  -794.953365  828.101976 
378.892102  -769.341850  499.044347 
354.312833  -748.225994  790.844824 
334.342235  -729.210278  819.824266 
325.579037  -719.452935  478.445956 
295.001110  -685.962228  753.590272 
281.912508  -674.279245  771.076499 
276.915542  -668.055303  423.101998 
274.454611  -667.957602  420.925534 
275.782453  -670.916205  702.358700 
268.417456  -658.700206  704.310253 
259.964044  -652.731644  263.721866 
251.341775  -643.967336  277.365930 
249.962899  -642.613384  426.707730 
247.553754  -641.613304  695.708509 
245.524278  -636.983321  424.776822 
243.853639  -635.962661  261.698969 
241.783495  -633.545170  689.686516 
235.263729  -629.661223  417.868106 
194.867098  -588.450105  627.528618 
187.589171  -577.664328  235.255510 
182.722210  -575.163954  605.038336 
168.891650  -564.044787  373.457091 
169.239169  -563.243850  379.992450 
168.417921  -562.910390  384.485167 
168.195516  -561.144750  237.574995 
169.145044  -560.012222  237.538228 
155.101762  -548.463484  368.877897 
150.269258  -540.648504  365.640274 
144.841408  -537.801283  364.596125 
131.852102  -525.470297  350.585537 
108.069087  -501.886479  318.196149 
109.424626  -501.309628  535.625264 
103.012752  -493.565405  329.458571 
100.558758  -491.181562  301.966556 
99.662413  -492.793289  311.520977 
100.824269  -492.522535  328.036205 
98.274423  -490.181723  328.167052 
98.669553  -491.390293  334.032816 
99.334458  -492.475954  541.021600 
96.442468  -489.989810  308.833137 
95.080582  -490.101616  328.644365 
92.601312  -487.573759  559.139265 
30.106663  -423.512673  459.812140 
25.285700  -416.212712  462.315563 
24.876601  -418.327548  465.999290 
-0.757700  -394.505363  448.091696 
-2.188049  -389.786809  449.123501 
-3.183619  -390.161550  450.267385 
-0.568826  -390.973855  450.571861 
-22.078000  -370.240066  164.140456 
-67.080391  -326.740434  360.746522 
-70.091854  -323.776581  361.665776 
-77.197170  -313.275191  335.467723 
-79.544030  -313.217771  339.351542 
-125.674820  -268.368350  288.588587 
-137.304766  -253.634017  284.690604 
701.093897  -1087.441198  715.666974 
682.412055  -1070.690510  684.019230 
668.833973  -1058.163507  711.831489 
565.652648  -950.791746  390.589715 
456.126274  -843.514698  553.244150 
396.354042  -783.113841  840.501435 
393.685163  -782.099936  826.424399 
337.305107  -721.808594  830.805667 
321.116351  -706.168310  434.228298 
297.921629  -684.805358  439.072489 
294.417046  -682.385454  720.598898 
268.558079  -653.857548  398.212413 
252.147082  -637.767594  703.368425 
242.982967  -631.629825  252.372739 
240.434640  -626.100740  259.381011 
241.379494  -628.113798  690.674608 
232.479729  -619.171512  266.455618 
230.198167  -615.792867  260.138707 
229.099431  -618.183840  395.859440 
228.011278  -615.687651  273.636834 
197.327389  -585.422351  251.609179 
197.307882  -583.736045  254.657101 
184.402635  -572.258268  229.607154 
185.750134  -570.534750  229.627496 
181.941211  -570.174006  233.707802 
182.304136  -566.882811  629.535288 
176.988699  -564.363086  231.111211 
121.256629  -508.520447  316.029853 
104.881231  -493.919135  302.525847 
103.169172  -490.550011  310.616216 
103.600327  -492.203718  314.930432 
101.631447  -490.073412  316.156441 
100.027393  -488.750160  321.458859 
102.314542  -488.268477  319.557884 
99.431737  -487.216352  303.692854 
78.649858  -464.858565  198.969063 
68.309767  -455.668261  206.446539 
63.465317  -450.587492  194.903422 
6.483483  -393.860121  155.831892 
7.038261  -392.470003  244.213558 
5.826231  -394.841583  449.807335 
0.621888  -388.554574  447.994321 
-4.594274  -380.605115  442.366976 
-7.246450  -380.746873  235.291415 
-5.435265  -380.311628  415.458725 
-17.517092  -370.029002  160.244415 
-17.017167  -368.321733  158.357889 
-18.375491  -371.281878  159.441329 
-36.679249  -349.189396  141.835273 
-34.998673  -350.721814  144.288395 
-48.210005  -341.583450  357.032074 
-51.784891  -335.701973  374.106050 
-58.582118  -326.901240  366.221891 
-78.419392  -308.119149  338.824986 
-79.442576  -307.607107  211.527085 
-81.179667  -303.402925  340.909358 
-83.633654  -301.761823  344.158722 
735.501765  -1116.615467  699.619960 
687.630705  -1066.986583  414.890968 
669.248482  -1053.699200  661.665942 
656.010472  -1035.196943  692.953162 
643.038104  -1023.880528  400.707761 
635.862887  -1019.093565  411.697518 
517.983363  -899.566752  376.663010 
481.965446  -861.621185  576.162233 
457.992913  -839.413198  372.497216 
450.704435  -833.893732  347.150633 
437.594442  -817.101802  514.286203 
408.748041  -792.519735  333.208410 
404.076006  -784.848893  531.547456 
399.662391  -779.415576  525.457909 
383.562627  -765.755578  876.256860 
354.392042  -733.595820  483.514867 
314.068985  -693.239725  307.485121 
311.005815  -692.728866  429.642457 
307.400895  -690.100007  758.251034 
300.851006  -683.250457  727.032599 
277.403495  -661.539875  440.295053 
267.214361  -647.590050  714.048865 
261.154715  -642.859913  391.799244 
261.977261  -642.138727  422.925109 
247.507368  -627.261322  268.620258 
238.563182  -622.085427  703.533243 
227.138393  -608.693968  264.666403 
214.019772  -595.332473  666.884026 
208.522284  -590.324939  634.575766 
194.680916  -575.612636  373.153272 
190.315614  -574.061975  237.323512 
189.066015  -572.654509  223.356534 
187.543127  -567.245289  234.487327 
173.144596  -552.831435  216.295758 
165.207527  -546.174126  364.041547 
138.034327  -520.945905  229.747702 
134.996907  -517.339160  200.693396 
118.455515  -502.732637  530.120967 
118.853335  -499.724589  313.476818 
112.093548  -491.279949  301.045290 
110.406696  -492.297412  301.255750 
112.053773  -491.341438  302.423291 
110.846769  -493.156800  300.569377 
108.954221  -492.882032  303.093412 
109.530984  -491.627289  300.755032 
107.795273  -491.268373  302.410858 
107.626812  -491.728250  301.678490 
100.088381  -482.388151  302.484338 
99.331464  -478.707891  305.846572 
89.474828  -473.407269  297.805590 
86.963396  -466.884251  532.723749 
80.516851  -464.269525  533.103959 
67.026699  -449.361361  188.924657 
64.332764  -445.749904  178.443803 
62.321898  -443.227633  465.397099 
57.413743  -440.695801  463.317929 
19.457140  -403.462884  268.170044 
13.098024  -393.520432  158.233535 
8.913548  -392.986766  173.650390 
3.318685  -386.074840  156.348749 
-8.867120  -375.330178  228.152431 
-11.433182  -371.426882  420.561999 
-21.971477  -361.166347  400.028451 
-42.499593  -341.901518  358.473092 
-43.798238  -338.449963  358.542844 
-55.702437  -323.559277  370.167182 
-59.687537  -321.949027  373.398093 
-127.045649  -255.095320  293.507241 
803.580328  -1177.402321  461.987946 
687.668681  -1065.379063  413.385184 
662.461521  -1040.184439  677.625684 
662.495640  -1037.116791  679.492801 
645.527998  -1020.298458  676.160956 
638.565629  -1016.313999  412.636236 
636.155965  -1013.969153  415.017440 
623.871757  -1002.259156  435.705782 
553.007168  -930.654234  1029.670779 
509.870632  -886.695387  352.590733 
491.283972  -865.890204  994.937598 
481.231988  -854.887173  913.778154 
458.114893  -832.568938  328.219688 
456.933331  -831.910456  957.243590 
417.231507  -792.721902  892.546018 
378.534701  -753.203610  491.870113 
374.960029  -753.284074  835.400110 
302.221969  -680.217093  728.673686 
298.448311  -676.124138  409.452216 
258.404823  -635.089895  418.344183 
250.357869  -624.838685  277.386255 
249.524653  -623.358503  671.261412 
247.657689  -624.901047  703.151652 
242.889851  -620.970209  653.964199 
237.460157  -615.833235  707.167061 
234.342843  -612.833890  693.713878 
224.466367  -603.366523  640.869377 
196.388519  -571.546763  248.745935 
183.216963  -557.845712  249.092654 
181.625980  -555.952960  367.295199 
177.083860  -555.722311  345.968713 
174.172846  -552.635412  345.734160 
173.242799  -547.258848  337.288729 
145.614315  -523.871570  216.290693 
143.091442  -518.704810  228.788905 
137.647819  -513.341628  323.338146 
130.760265  -504.787070  528.727423 
120.453333  -498.043874  317.794442 
115.585697  -493.045836  300.587023 
114.410984  -488.326431  303.753851 
108.572971  -486.088503  320.711648 
105.712294  -482.891170  202.341447 
103.490103  -480.251589  299.149590 
103.475866  -479.331863  298.593203 
90.556278  -464.563503  527.364020 
70.437510  -445.597935  184.608855 
71.415027  -445.551358  183.388275 
67.234909  -441.989661  173.576107 
62.423016  -440.732816  471.054615 
19.200346  -396.784743  438.107150 
14.263626  -388.474842  153.638814 
6.456100  -381.936515  240.968163 
2.464052  -381.471577  241.171304 
-3.298632  -375.492806  237.176721 
-2.234385  -372.298568  246.021224 
-3.647445  -370.057067  246.330840 
-11.063495  -366.369582  236.636444 
-110.798158  -264.895416  289.899255 
737.073227  -1106.885422  453.813244 
733.735339  -1106.975432  457.932341 
736.669992  -1107.505666  454.907644 
736.531041  -1107.547844  456.236596 
732.470038  -1102.001357  448.414193 
656.555903  -1025.076940  410.228005 
652.026278  -1021.788241  411.083294 
648.602400  -1020.530924  686.453106 
643.168673  -1013.496971  626.227472 
639.544970  -1011.670906  646.442425 
559.835236  -930.750158  997.504754 
547.861629  -919.642640  354.325582 
494.307212  -863.043017  375.391622 
489.241227  -859.241070  986.769996 
480.156465  -850.184629  893.582709 
402.291390  -772.506688  302.308049 
356.635939  -729.835406  460.759941 
352.656404  -725.907632  492.732200 
340.072577  -710.299096  750.300320 
330.512097  -700.027309  465.666446 
323.125672  -695.832363  765.540579 
326.706978  -696.598409  768.854254 
315.080820  -687.096540  442.797480 
301.387987  -673.453077  412.070636 
302.746845  -671.644449  410.653858 
300.921399  -671.803728  721.868773 
300.299718  -671.933702  724.429908 
297.041152  -668.100316  408.752199 
290.708553  -661.462028  420.263203 
274.887061  -645.637833  435.852765 
273.357971  -645.876131  428.221797 
274.242916  -645.908525  433.725990 
270.764489  -643.723294  427.555094 
246.201643  -615.599545  646.716705 
226.929965  -598.612570  649.988489 
223.795030  -596.562638  246.260219 
201.479465  -570.446692  250.952087 
201.479708  -569.960362  250.290741 
195.031089  -568.229826  241.155010 
187.855833  -560.292174  225.513223 
187.256881  -556.416596  632.329317 
160.777333  -531.317040  218.445633 
147.302418  -518.760106  230.470196 
147.939578  -518.888368  317.668667 
141.917742  -510.859902  210.937592 
131.770141  -500.552725  197.112038 
128.095767  -501.166200  210.434547 
122.853208  -492.910201  196.773831 
121.835989  -493.734725  305.026804 
123.776882  -495.628580  304.965849 
68.361382  -438.961162  178.041699 
53.764515  -425.836510  279.005820 
34.277559  -405.381976  249.278939 
19.626015  -390.044813  253.063861 
18.347892  -391.885534  254.309259 
15.260453  -385.696853  155.517187 
12.560676  -382.696640  439.335460 
9.718546  -379.424933  438.729863 
1.415870  -370.894613  232.449697 
3.293775  -372.275703  238.737995 
-13.134672  -359.125614  230.404821 
-24.399543  -346.524250  235.457935 
-27.862290  -341.624283  147.997585 
-34.258868  -336.389434  355.924628 
-35.717355  -333.051369  366.870676 
-47.156110  -321.642132  370.696237 
-49.033387  -322.438696  371.456659 
-47.203281  -322.464782  369.793966 
-48.963664  -324.287189  370.603994 
-66.468641  -304.024303  337.219699 
-117.871005  -255.581402  280.561505 
-115.196197  -255.796682  278.333259 
735.444071  -1100.094940  451.294604 
649.201929  -1015.640166  623.114904 
644.539257  -1010.044171  666.990987 
637.432204  -1001.811112  621.683194 
552.476592  -916.919676  393.622059 
537.750267  -904.429104  1020.121079 
533.195903  -900.161679  1022.537257 
473.296498  -841.317769  373.552309 
446.772024  -811.339975  867.287397 
414.508977  -782.262179  875.460822 
405.298619  -770.903510  345.038255 
385.362561  -748.112856  500.341828 
382.060181  -746.715657  856.287291 
366.387850  -730.960071  762.906147 
356.263751  -719.753880  773.747246 
355.590606  -719.976410  771.068865 
353.395574  -719.473958  771.408808 
354.797803  -719.648190  771.115135 
342.844855  -707.361924  451.589056 
331.086939  -697.949236  271.284196 
328.572620  -691.557710  768.015945 
318.465805  -683.905161  434.612369 
316.295659  -679.253622  427.274451 
291.757773  -659.602315  293.645950 
289.038973  -652.301791  280.790364 
286.566172  -650.297947  281.969980 
283.004252  -649.347183  429.646415 
280.736847  -645.872048  264.748529 
279.959629  -647.544520  436.985993 
274.075044  -638.639847  688.863222 
266.149395  -631.356434  262.560963 
244.861333  -612.194521  664.504218 
243.982842  -607.600724  650.886055 
239.404333  -602.274469  395.964831 
213.167720  -579.380121  361.431442 
207.079817  -575.095276  351.303801 
190.105058  -556.884390  228.967745 
187.096295  -550.170871  247.910791 
179.066225  -546.601085  240.146047 
155.162519  -518.438260  315.809088 
153.499253  -518.987444  318.833187 
154.095221  -517.019727  317.848571 
148.419116  -513.199663  587.010169 
148.920951  -515.307985  588.629962 
146.677221  -510.866980  341.760152 
114.482303  -480.387038  305.539367 
105.551186  -469.398147  295.986315 
69.686493  -435.240689  285.207813 
64.121403  -431.457328  474.134640 
43.620073  -408.330185  448.952622 
32.326712  -397.588002  258.447190 
27.190914  -394.788015  253.246361 
25.356263  -392.277072  244.652977 
23.873131  -388.044727  247.703278 
19.099863  -383.883215  242.801233 
19.998634  -387.599630  441.475905 
17.819544  -381.155204  154.669352 
6.211443  -372.148908  240.456149 
6.219012  -373.239201  249.122777 
-19.419221  -346.993682  390.792905 
-21.637013  -346.197117  143.167253 
-47.081028  -316.131753  367.564004 
-68.164575  -296.158673  337.461263 
-111.059725  -253.840994  273.339385 
-109.284415  -255.991566  277.619318 
811.096018  -1173.370568  485.724853 
759.185179  -1118.506691  436.229748 
577.604147  -938.345653  1015.315430 
569.430139  -929.127779  977.119706 
505.069955  -866.671476  980.263150 
457.250984  -816.182975  356.283434 
434.047648  -792.385198  492.388620 
417.194171  -776.499248  873.518861 
407.637950  -767.939099  824.059944 
389.372241  -751.706927  325.794297 
388.142378  -748.972812  822.170866 
371.366451  -730.808031  303.360926 
356.637333  -718.044158  772.519115 
354.701291  -714.328859  774.770114 
354.561065  -713.883449  781.890945 
350.004310  -712.043546  774.135258 
337.295694  -696.319389  303.353737 
332.855235  -693.347504  301.991422 
329.818336  -689.217621  461.799062 
330.780792  -690.104781  461.002181 
330.877743  -689.724550  460.816150 
325.120821  -684.110914  296.921094 
324.329515  -686.679365  756.142929 
322.291940  -682.645014  456.179149 
308.311450  -668.013287  408.312790 
306.011568  -664.809604  424.900460 
303.415135  -661.364423  415.356654 
301.916107  -659.883925  403.621799 
299.363635  -660.208136  411.415124 
294.664395  -653.443763  420.316976 
282.704652  -642.846131  687.228958 
273.448401  -635.422488  423.568374 
269.663695  -631.116372  420.778712 
266.417685  -627.389313  407.369505 
244.858815  -606.974235  639.674000 
238.408467  -596.013696  261.028989 
231.013254  -592.280294  638.055611 
232.577389  -593.794517  664.413051 
210.527669  -570.778954  650.170828 
178.584957  -540.532698  342.030084 
175.140861  -532.382435  610.100631 
168.368602  -528.610121  235.179215 
165.298120  -525.137386  326.379101 
152.158949  -511.324400  324.360883 
139.938693  -498.994886  220.788842 
122.418003  -481.140014  198.847615 
122.771137  -480.288259  199.163264 
121.384551  -481.589909  314.223073 
119.533409  -479.518433  523.241886 
117.577812  -477.794439  519.866707 
109.069718  -468.180984  505.682437 
98.840729  -460.325897  185.797418 
83.637196  -442.761382  497.030766 
69.794426  -429.949713  288.956752 
61.430183  -423.578374  288.592644 
63.546185  -421.002519  458.845355 
43.564289  -401.695754  443.736758 
33.561068  -392.046619  439.588805 
30.852570  -389.232933  174.233924 
26.842951  -386.868645  170.598447 
19.321112  -380.584030  163.803777 
19.518016  -380.517324  261.599214 
12.342176  -373.639712  161.180814 
10.681084  -370.496496  237.560981 
6.646728  -364.479546  155.150981 
-0.958296  -357.131219  141.370980 
-13.803516  -346.467490  144.447585 
-16.724290  -343.658857  140.948195 
-18.313983  -343.626252  140.694730 
735.993216  -1088.253529  442.530046 
678.259528  -1030.314387  400.982629 
657.107437  -1009.491974  448.585049 
647.607894  -1004.010011  642.292430 
642.343208  -995.887740  618.753763 
642.194556  -994.465770  627.941171 
626.581764  -979.374333  625.533798 
621.164233  -973.563541  638.445548 
581.658787  -934.667890  370.170011 
568.224723  -924.973769  1007.494821 
527.728703  -883.630690  559.806702 
523.841729  -876.403880  541.365662 
523.272622  -876.502987  546.912384 
508.121477  -864.167242  337.506744 
497.119700  -854.112877  552.287290 
429.867264  -781.700961  894.411178 
372.272381  -726.968770  779.299804 
362.389701  -714.698467  773.154936 
352.147637  -708.327457  772.206731 
351.362745  -704.339623  442.016019 
346.083989  -699.332792  733.337668 
337.167054  -694.109910  440.364224 
323.668257  -679.872792  279.883897 
320.852076  -677.083952  297.217701 
323.565013  -675.510298  431.413328 
323.126506  -675.433156  432.922403 
319.153310  -675.703042  301.439160 
313.809194  -667.226354  438.815664 
316.001435  -667.868280  441.577090 
313.794082  -667.844548  715.803098 
288.931590  -643.219957  417.213961 
285.743427  -639.991704  727.531236 
282.792461  -639.842488  249.443092 
284.054471  -641.094107  403.289327 
283.944702  -639.563365  703.894817 
282.021809  -635.217246  273.905332 
272.942606  -629.756548  254.944049 
262.804648  -618.989295  411.437807 
249.996847  -604.244142  272.481251 
244.494387  -596.389008  401.055690 
240.204408  -592.480832  641.272964 
236.775653  -588.888039  644.366303 
228.720601  -585.659664  385.849590 
223.074236  -575.827289  623.771599 
216.656827  -569.454511  353.611145 
216.471625  -571.558108  352.839930 
216.739906  -570.194247  352.076710 
205.462506  -560.342295  229.964621 
190.880229  -547.359953  331.129164 
190.529245  -546.604848  577.228428 
186.884913  -540.991922  621.070558 
173.094279  -529.834551  330.160266 
160.017536  -512.767482  543.009295 
159.619386  -514.891576  549.764968 
150.894488  -505.252307  321.583994 
150.088027  -505.918360  532.789295 
144.006021  -497.826870  222.889457 
130.991929  -487.974569  524.288780 
129.697183  -485.383019  310.259715 
98.585009  -452.272972  293.601861 
94.809056  -449.405070  178.959117 
92.850831  -447.046433  186.813489 
84.832334  -441.054556  482.691357 
47.708577  -404.205836  425.631540 
45.200954  -398.421875  445.822991 
45.556856  -399.071488  448.440899 
42.525630  -395.488363  254.857437 
26.688699  -383.690667  150.905423 
28.249451  -382.946509  169.463937 
23.310744  -379.763864  406.955502 
24.083976  -380.498885  411.313601 
19.905506  -374.971960  430.196266 
11.779283  -363.881095  143.969204 
9.317828  -363.839392  143.428251 
9.729160  -363.865850  147.356183 
10.435875  -363.703398  148.111503 
6.092545  -359.584025  146.195236 
-6.529250  -346.455334  139.103202 
-9.382803  -343.438367  135.617876 
-10.801081  -345.388068  135.894377 
-9.937007  -346.298647  140.033590 
-10.896214  -343.713411  142.207320 
-11.762578  -344.524561  139.889277 
-8.902360  -345.766438  142.534862 
-23.643283  -332.207681  213.501175 
-42.559293  -311.407019  340.140759 
-46.205693  -308.412697  338.098158 
-89.246144  -264.287588  281.102436 
692.732267  -1043.713275  426.920929 
581.811286  -932.108166  1024.671767 
566.523198  -915.288303  556.309801 
536.099778  -883.961064  594.071511 
480.708855  -828.740198  938.017146 
380.977122  -732.741451  456.410448 
372.629567  -724.264914  459.855198 
363.468897  -712.356627  460.730697 
360.886267  -710.316465  776.542881 
360.566148  -708.267775  786.648157 
358.686916  -707.684916  293.960870 
345.512192  -696.363948  777.143612 
342.090916  -690.161225  290.454012 
342.004431  -688.408266  300.212315 
336.920920  -688.356110  765.161615 
335.743267  -686.495476  713.596113 
335.367734  -682.680865  276.126489 
321.088413  -670.158819  429.658918 
306.759091  -653.990026  405.110634 
305.115275  -655.038077  415.159350 
295.737557  -644.662979  689.184886 
282.202750  -630.781091  272.899610 
281.865105  -629.257174  425.825660 
260.164362  -607.488692  411.321577 
255.475108  -602.653678  699.563320 
245.377243  -595.509417  683.975624 
239.632376  -588.320082  388.433432 
216.861254  -565.892905  343.973103 
215.882337  -564.825945  352.444865 
217.722496  -564.252165  632.944452 
203.520558  -554.060366  224.861965 
197.047993  -545.576745  358.186991 
186.195697  -536.537791  234.825518 
180.797841  -532.409201  236.005245 
174.434376  -524.623802  323.512518 
159.409477  -508.846264  538.244198 
147.051529  -494.612334  203.050225 
127.425914  -476.481087  519.157610 
117.411916  -463.992294  488.683261 
102.714548  -450.029589  191.891806 
100.253012  -450.987752  488.785050 
96.719179  -448.300763  180.413794 
81.480830  -428.964172  473.769689 
70.375682  -420.571677  456.160174 
58.841624  -410.349424  184.034018 
53.691464  -404.665299  441.422923 
31.869139  -380.631963  154.193759 
20.689488  -369.965300  163.302384 
17.997497  -368.188400  148.855899 
17.492897  -367.081431  404.245750 
14.867258  -363.336285  144.193045 
16.417786  -364.443399  145.162756 
14.747836  -362.511105  144.533954 
12.739602  -364.284883  391.700636 
9.971450  -359.620577  233.692422 
